Date,adj_close,Volume,log_ret,ret,entropy,entropy_norm,vol_rolling,low_entropy,signal,strategy_ret,bench_ret,strategy_ret_net
2018-09-27,10977.5498046875,405700,-0.006921982157626523,-0.006898080420062014,1.584962500721156,1.0,0.10486965283357681,0,0,-0.0,-0.006898080420062014,-0.0
2018-09-28,10930.4501953125,478100,-0.004299770124143364,-0.004290539347394984,1.584962500721156,1.0,0.10431221646893907,0,0,-0.0,-0.004290539347394984,-0.0
2018-10-01,11008.2998046875,387000,0.007097025685968254,0.007122269255513958,1.584962500721156,1.0,0.10488071177844721,0,0,0.0,0.007122269255513958,0.0
2018-10-03,10858.25,386800,-0.013724356268050715,-0.01363060666494631,1.584962500721156,1.0,0.10607240558966058,0,0,-0.0,-0.01363060666494631,-0.0
2018-10-04,10599.25,425100,-0.024141915818458322,-0.023852830796859514,1.584962500721156,1.0,0.11300618484253014,0,0,-0.0,-0.023852830796859514,-0.0
2018-10-05,10316.4501953125,606400,-0.027043516339215604,-0.026681114672028716,1.584962500721156,1.0,0.12086192863836762,0,0,-0.0,-0.026681114672028716,-0.0
2018-10-08,10348.0498046875,456200,0.003058349730753957,0.003063031253653259,1.584962500721156,1.0,0.12021191220078513,0,0,0.0,0.003063031253653259,0.0
2018-10-09,10301.0498046875,430500,-0.004552264462335634,-0.004541918611438267,1.584962500721156,1.0,0.12014385819186536,0,0,-0.0,-0.004541918611438267,-0.0
2018-10-10,10460.099609375,0,0.015322168649223668,0.015440154906845027,1.584962500721156,1.0,0.12294404581388974,0,0,0.0,0.015440154906845027,0.0
2018-10-11,10234.650390625,483500,-0.021788921165731508,-0.021553257346415555,1.584962500721156,1.0,0.1265923908800193,0,0,-0.0,-0.021553257346415555,-0.0
2018-10-12,10472.5,343500,0.022973713528550762,0.02323964183406524,1.584962500721156,1.0,0.13243354350609488,0,0,0.0,0.02323964183406524,0.0
2018-10-15,10512.5,259500,0.003812251460013522,0.003819527333492445,1.584962500721156,1.0,0.13219646793073855,0,0,0.0,0.003819527333492445,0.0
2018-10-16,10584.75,265200,0.006849260681022563,0.006872770511296089,1.584962500721156,1.0,0.13259366562983432,0,0,0.0,0.006872770511296089,0.0
2018-10-17,10453.0498046875,284800,-0.012520502809902525,-0.012442447418455793,1.584962500721156,1.0,0.13341820390040243,0,0,-0.0,-0.012442447418455793,-0.0
2018-10-19,10303.5498046875,357500,-0.014405306077947945,-0.014302046081609565,1.584962500721156,1.0,0.13479406628299453,0,0,-0.0,-0.014302046081609565,-0.0
2018-10-22,10245.25,297300,-0.005674293551714025,-0.0056582251546914986,1.584962500721156,1.0,0.13507046923342372,0,0,-0.0,-0.0056582251546914986,-0.0
2018-10-23,10146.7998046875,302600,-0.009655817945697833,-0.009609350217173795,1.584962500721156,1.0,0.13586390687754007,0,0,-0.0,-0.009609350217173795,-0.0
2018-10-24,10224.75,351400,0.007652886157385112,0.007682244334463961,1.584962500721156,1.0,0.13622978199938265,0,0,0.0,0.007682244334463961,0.0
2018-10-25,10124.900390625,0,-0.009813476770964884,-0.009765481735494741,1.584962500721156,1.0,0.13704668780086476,0,0,-0.0,-0.009765481735494741,-0.0
2018-10-26,10030.0,364300,-0.009417173007402645,-0.0093729702973544,1.584962500721156,1.0,0.13767131565555513,0,0,-0.0,-0.0093729702973544,-0.0
2018-10-29,10250.849609375,364400,0.021779988895005153,0.022018904224825553,1.584962500721156,1.0,0.1427541728183572,0,0,0.0,0.022018904224825553,0.0
2018-10-30,10198.400390625,289800,-0.005129707325392901,-0.005116572845048073,1.584962500721156,1.0,0.14294536725006593,0,0,-0.0,-0.005116572845048073,-0.0
2018-10-31,10386.599609375,375000,0.018285592676591408,0.01845379780568379,1.584962500721156,1.0,0.14580163670588037,0,0,0.0,0.01845379780568379,0.0
2018-11-01,10380.4501953125,348500,-0.0005922280054286613,-0.0005920526730374132,1.584962500721156,1.0,0.1454390046851059,0,0,-0.0,-0.0005920526730374132,-0.0
2018-11-02,10553.0,421200,0.016485931474334168,0.01662257430466929,1.584962500721156,1.0,0.14809434300231836,0,0,0.0,0.01662257430466929,0.0
2018-11-05,10524.0,301900,-0.0027518165109068284,-0.0027480337344830685,1.584962500721156,1.0,0.14758000134187307,0,0,-0.0,-0.0027480337344830685,-0.0
2018-11-06,10530.0,0,0.0005699629678378127,0.0005701254275940482,1.584962500721156,1.0,0.1473244957991399,0,0,0.0,0.0005701254275940482,0.0
2018-11-07,10598.400390625,31200,0.006474757039787639,0.006495763592117676,1.584962500721156,1.0,0.14774665871023038,0,0,0.0,0.006495763592117676,0.0
2018-11-09,10585.2001953125,296600,-0.0012462656636175824,-0.0012454893970770264,1.584962500721156,1.0,0.14698306901708705,0,0,-0.0,-0.0012454893970770264,-0.0
2018-11-12,10482.2001953125,259700,-0.009778218363148,-0.009730567027500525,1.584962500721156,1.0,0.14732229307510633,0,0,-0.0,-0.009730567027500525,-0.0
2018-11-13,10582.5,254600,0.009523094254035388,0.009568583199961456,1.584962500721156,1.0,0.14686002122532213,0,0,0.0,0.009568583199961456,0.0
2018-11-14,10576.2998046875,384500,-0.000586063060967349,-0.0005858913595558901,1.584962500721156,1.0,0.1465989824559934,0,0,-0.0,-0.0005858913595558901,-0.0
2018-11-15,10616.7001953125,0,0.003812621107308771,0.0038198983927342223,1.584962500721156,1.0,0.1465853737181935,0,0,0.0,0.0038198983927342223,0.0
2018-11-16,10682.2001953125,342800,0.006150571652505879,0.006169525256907837,1.584962500721156,1.0,0.14653942135935824,0,0,0.0,0.006169525256907837,0.0
2018-11-19,10763.400390625,272100,0.007572703131144189,0.0076014485618920435,1.584962500721156,1.0,0.14706562028968392,0,0,0.0,0.0076014485618920435,0.0
2018-11-20,10656.2001953125,295200,-0.010009625523730635,-0.009959695953136949,1.584962500721156,1.0,0.1479712803390631,0,0,-0.0,-0.009959695953136949,-0.0
2018-11-21,10600.0498046875,300900,-0.005283201056794732,-0.00526926949530282,1.584962500721156,1.0,0.14766448169598534,0,0,-0.0,-0.00526926949530282,-0.0
2018-11-22,10526.75,239500,-0.006939063131569403,-0.006915043423200262,1.584962500721156,1.0,0.14730310708424718,0,0,-0.0,-0.006915043423200262,-0.0
2018-11-26,10628.599609375,0,0.009628807669070337,0.009675313783931383,1.584962500721156,1.0,0.14826102131948843,0,0,0.0,0.009675313783931383,0.0
2018-11-27,10685.599609375,0,0.005348559924642655,0.0053628890065369195,1.584962500721156,1.0,0.14808072824153778,0,0,0.0,0.0053628890065369195,0.0
2018-11-28,10728.849609375,424500,0.004039334223781422,0.004047503329813518,1.584962500721156,1.0,0.1482623412831509,0,0,0.0,0.004047503329813518,0.0
2018-11-29,10858.7001953125,691300,0.01203028163822991,0.012102936537020215,1.584962500721156,1.0,0.1491780975689581,0,0,0.0,0.012102936537020215,0.0
2018-11-30,10876.75,453900,0.0016608635822544591,0.001662243580064171,1.584962500721156,1.0,0.14879441507073052,0,0,0.0,0.001662243580064171,0.0
2018-12-03,10883.75,409700,0.0006433675918710725,0.000643574597191332,1.584962500721156,1.0,0.14874533415809793,0,0,0.0,0.000643574597191332,0.0
2018-12-04,10869.5,322100,-0.0013101492455916805,-0.0013092913747559942,1.584962500721156,1.0,0.14871999631229255,0,0,-0.0,-0.0013092913747559942,-0.0
2018-12-05,10782.900390625,312300,-0.007999119688821785,-0.007967211865771207,1.584962500721156,1.0,0.14906699454762173,0,0,-0.0,-0.007967211865771207,-0.0
2018-12-06,10601.150390625,318500,-0.016999059579474705,-0.01685539079615528,1.584962500721156,1.0,0.15119960616474326,0,0,-0.0,-0.01685539079615528,-0.0
2018-12-07,10693.7001953125,325800,0.008692278636606364,0.008730166187373989,1.584962500721156,1.0,0.15175718654732384,0,0,0.0,0.008730166187373989,0.0
2018-12-10,10488.4501953125,381300,-0.019380130942287622,-0.019193543511718203,1.584962500721156,1.0,0.15502681617933137,0,0,-0.0,-0.019193543511718203,-0.0
2018-12-11,10549.150390625,425500,0.005770654643792864,0.005787336945131116,1.584962500721156,1.0,0.1552699818319063,0,0,0.0,0.005787336945131116,0.0
2018-12-12,10737.599609375,360500,0.01770623905775317,0.01786392380162427,1.584962500721156,1.0,0.1573063685418289,0,0,0.0,0.01786392380162427,0.0
2018-12-13,10791.5498046875,376200,0.005011838341027756,0.005024418610784842,1.584962500721156,1.0,0.15742595435340134,0,0,0.0,0.005024418610784842,0.0
2018-12-14,10805.4501953125,340100,0.0012872521687673252,0.001288081033454791,1.584962500721156,1.0,0.15732610027074093,0,0,0.0,0.001288081033454791,0.0
2018-12-17,10888.349609375,296900,0.007642719885813293,0.007672000015183311,1.584962500721156,1.0,0.15792092558847703,0,0,0.0,0.007672000015183311,0.0
2018-12-18,10908.7001953125,286100,0.0018672794743268973,0.0018690239262686426,1.584962500721156,1.0,0.15730441676910095,0,0,0.0,0.0018690239262686426,0.0
2018-12-19,10967.2998046875,312100,0.005357446474361821,0.005371823253533137,1.584962500721156,1.0,0.15657923179325164,0,0,0.0,0.005371823253533137,0.0
2018-12-20,10951.7001953125,318900,-0.0014233871991216722,-0.001422374664029169,1.584962500721156,1.0,0.15652133638095683,0,0,-0.0,-0.001422374664029169,-0.0
2018-12-21,10754.0,377500,-0.01821693480035375,-0.018052009440243655,1.584962500721156,1.0,0.1593190984551624,0,0,-0.0,-0.018052009440243655,-0.0
2018-12-24,10663.5,223400,-0.0084510833319759,-0.008415473312255894,1.584962500721156,1.0,0.15952920077861887,0,0,-0.0,-0.008415473312255894,-0.0
2018-12-26,10729.849609375,263700,0.006202845587195536,0.006222123071693231,1.584962500721156,1.0,0.15990105655347928,0,0,0.0,0.006222123071693231,0.0
2018-12-27,10779.7998046875,456100,0.004644453671963747,0.004655255863871277,1.584962500721156,1.0,0.1600789043387956,0,0,0.0,0.004655255863871277,0.0
2018-12-28,10859.900390625,245500,0.007403148015077441,0.007430619064249022,1.584962500721156,1.0,0.16033347574097812,0,0,0.0,0.007430619064249022,0.0
2018-12-31,10862.5498046875,180900,0.00024393326275947618,0.00024396301689710853,1.584962500721156,1.0,0.1598418088435484,0,0,0.0,0.00024396301689710853,0.0
2019-01-02,10792.5,309700,-0.006469627145011258,-0.006448744166611009,1.584962500721156,1.0,0.16002052352787433,0,0,-0.0,-0.006448744166611009,-0.0
2019-01-03,10672.25,286200,-0.011204533761500678,-0.011141996757007222,1.584962500721156,1.0,0.1604022676278251,0,0,-0.0,-0.011141996757007222,-0.0
2019-01-04,10727.349609375,296600,0.005149603931252372,0.0051628859308019415,1.584962500721156,1.0,0.16017208589421197,0,0,0.0,0.0051628859308019415,0.0
2019-01-07,10771.7998046875,269400,0.0041350713736188,0.004143632577580325,1.584962500721156,1.0,0.16033432898355665,0,0,0.0,0.004143632577580325,0.0
2019-01-08,10802.150390625,277700,0.0028136345625500237,0.0028175965472634346,1.584962500721156,1.0,0.1604197787337162,0,0,0.0,0.0028175965472634346,0.0
2019-01-09,10855.150390625,333000,0.004894433183399924,0.004906430486840696,1.584962500721156,1.0,0.16067995106501307,0,0,0.0,0.004906430486840696,0.0
2019-01-10,10821.599609375,254400,-0.003095557040757343,-0.0030907707440862575,1.584962500721156,1.0,0.15937188456388535,0,0,-0.0,-0.0030907707440862575,-0.0
2019-01-11,10794.9501953125,260800,-0.002465650421033224,-0.0024626132017869784,1.584962500721156,1.0,0.15918310636032293,0,0,-0.0,-0.0024626132017869784,-0.0
2019-01-14,10737.599609375,298800,-0.005326886232360374,-0.005312723532749919,1.584962500721156,1.0,0.1592722052392596,0,0,-0.0,-0.005312723532749919,-0.0
2019-01-15,10886.7998046875,310700,0.013799464213669708,0.013895116296032572,1.584962500721156,1.0,0.16117002026263086,0,0,0.0,0.013895116296032572,0.0
2019-01-16,10890.2998046875,276500,0.000321438583917674,0.0003214902508350548,1.584962500721156,1.0,0.16117010903868173,0,0,0.0,0.0003214902508350548,0.0
2019-01-17,10905.2001953125,271700,0.001367290766106507,0.001368225934293088,1.584962500721156,1.0,0.16068500651887682,0,0,0.0,0.001368225934293088,0.0
2019-01-18,10906.9501953125,323800,0.0001604610249256087,0.0001604738994844812,1.584962500721156,1.0,0.16049314541037643,0,0,0.0,0.0001604738994844812,0.0
2019-01-21,10961.849609375,288800,0.005020808629692447,0.0050334340103701525,1.584962500721156,1.0,0.1606767387669451,0,0,0.0,0.0050334340103701525,0.0
2019-01-22,10922.75,300800,-0.003573257146616415,-0.0035668806605010372,1.584962500721156,1.0,0.16046341290264998,0,0,-0.0,-0.0035668806605010372,-0.0
2019-01-23,10831.5,298900,-0.008389214537151498,-0.008354123274816327,1.584962500721156,1.0,0.1607495783845275,0,0,-0.0,-0.008354123274816327,-0.0
2019-01-24,10849.7998046875,361100,0.0016880730581589696,0.001689498655541799,1.584962500721156,1.0,0.15942880426210473,0,0,0.0,0.001689498655541799,0.0
2019-01-25,10780.5498046875,463400,-0.006403062164968701,-0.006382606245884936,1.584962500721156,1.0,0.1582956812987771,0,0,-0.0,-0.006382606245884936,-0.0
2019-01-28,10661.5498046875,419700,-0.011099773244971002,-0.011038398055380982,1.584962500721156,1.0,0.1587224851854783,0,0,-0.0,-0.011038398055380982,-0.0
2019-01-29,10652.2001953125,356900,-0.0008773312978436732,-0.0008769465552643796,1.584962500721156,1.0,0.1570913497326217,0,0,-0.0,-0.0008769465552643796,-0.0
2019-01-30,10651.7998046875,410100,-3.758830501756102e-05,-3.758759858607519e-05,1.584962500721156,1.0,0.15596016980156674,0,0,-0.0,-3.758759858607519e-05,-0.0
2019-01-31,10830.9501953125,604800,0.016678920874278535,0.016818790618479573,1.584962500721156,1.0,0.15805297047690933,0,0,0.0,0.016818790618479573,0.0
2019-02-01,10893.650390625,482300,0.005772292029816439,0.005788983808607595,1.584962500721156,1.0,0.15828002166505442,0,0,0.0,0.005788983808607595,0.0
2019-02-04,10912.25,318300,0.0017059248691862574,0.0017073807867935553,1.584962500721156,1.0,0.15776097252503274,0,0,0.0,0.0017073807867935553,0.0
2019-02-05,10934.349609375,268100,0.0020231630833451035,0.0020252110586724825,1.584962500721156,1.0,0.15555837782564885,0,0,0.0,0.0020252110586724825,0.0
2019-02-06,11062.4501953125,298500,0.011647333726075786,0.011715428033110209,1.584962500721156,1.0,0.15604263868790383,0,0,0.0,0.011715428033110209,0.0
2019-02-07,11069.400390625,263500,0.0006280717930916961,0.0006282690714798367,1.584962500721156,1.0,0.1560322186320111,0,0,0.0,0.0006282690714798367,0.0
2019-02-08,10943.599609375,352800,-0.011429805188104512,-0.011364733121095205,1.584962500721156,1.0,0.1567802638192246,0,0,-0.0,-0.011364733121095205,-0.0
2019-02-11,10888.7998046875,286000,-0.005020054711538446,-0.005007475295473629,1.584962500721156,1.0,0.15684037045868446,0,0,-0.0,-0.005007475295473629,-0.0
2019-02-12,10831.400390625,292300,-0.005285360831624847,-0.005271417887377283,1.584962500721156,1.0,0.15661285468323607,0,0,-0.0,-0.005271417887377283,-0.0
2019-02-14,10746.0498046875,627000,-0.007911132252471094,-0.007879921603800577,1.584962500721156,1.0,0.15548739628688646,0,0,-0.0,-0.007879921603800577,-0.0
2019-02-15,10724.400390625,521900,-0.0020166713974639474,-0.002014639281967212,1.584962500721156,1.0,0.1501220803913325,0,0,-0.0,-0.002014639281967212,-0.0
2019-02-18,10640.9501953125,345400,-0.007811771620307167,-0.00778133902809619,1.584962500721156,1.0,0.14357155436472957,0,0,-0.0,-0.00778133902809619,-0.0
2019-02-19,10604.349609375,291500,-0.003445526538395949,-0.0034395975233135756,1.584962500721156,1.0,0.1436358744358249,0,0,-0.0,-0.0034395975233135756,-0.0
2019-02-20,10735.4501953125,289200,0.01228711014362708,0.012362906803977669,1.584962500721156,1.0,0.14479370722644413,0,0,0.0,0.012362906803977669,0.0
2019-02-21,10789.849609375,279600,0.005054473607434973,0.005067269008080633,1.584962500721156,1.0,0.14281521344105913,0,0,0.0,0.005067269008080633,0.0
2019-02-22,10791.650390625,396800,0.00016688193630472358,0.00016689586186968697,1.584962500721156,1.0,0.13781858991719012,0,0,0.0,0.00016689586186968697,0.0
2019-02-25,10880.099609375,385900,0.008162673513503154,0.008196078963680797,1.584962500721156,1.0,0.13315662157035982,0,0,0.0,0.008196078963680797,0.0
2019-02-26,10835.2998046875,415000,-0.004126092031890748,-0.004117591409631749,1.584962500721156,1.0,0.13324724918964467,0,0,-0.0,-0.004117591409631749,-0.0
2019-02-27,10806.650390625,381100,-0.0026475831003447124,-0.002644081343287419,1.584962500721156,1.0,0.13287995227622276,0,0,-0.0,-0.002644081343287419,-0.0
2019-02-28,10792.5,644200,-0.0013102730795938819,-0.0013094150466157473,1.584962500721156,1.0,0.13114681262462918,0,0,-0.0,-0.0013094150466157473,-0.0
2019-03-01,10863.5,308500,0.006557097745663337,0.006578642575862936,1.584962500721156,1.0,0.12914211562961606,0,0,0.0,0.006578642575862936,0.0
2019-03-05,10987.4501953125,373200,0.011345183958033887,0.011409784628572783,1.584962500721156,1.0,0.12994299388046768,0,0,0.0,0.011409784628572783,0.0
2019-03-06,11053.0,372600,0.0059481541776258,0.005965879573721855,1.584962500721156,1.0,0.12901566227385813,0,0,0.0,0.005965879573721855,0.0
2019-03-07,11058.2001953125,321200,0.00047036753884395607,0.00047047817900125466,1.584962500721156,1.0,0.12851799616986131,0,0,0.0,0.00047047817900125466,0.0
2019-03-08,11035.400390625,326600,-0.002063929117607768,-0.0020618006804727917,1.584962500721156,1.0,0.12734267055239043,0,0,-0.0,-0.0020618006804727917,-0.0
2019-03-11,11168.0498046875,352200,0.01194868284879883,0.012020353532001593,1.584962500721156,1.0,0.12743303079240825,0,0,0.0,0.012020353532001593,0.0
2019-03-12,11301.2001953125,391300,0.011851926453906937,0.011922438828049886,1.584962500721156,1.0,0.12392655673388261,0,0,0.0,0.011922438828049886,0.0
2019-03-13,11341.7001953125,383000,0.0035772840485137174,0.0035836901656514097,1.584962500721156,1.0,0.12354631234973386,0,0,0.0,0.0035836901656514097,0.0
2019-03-14,11343.25,294500,0.00013663725743869715,0.00013664659273393553,1.584962500721156,1.0,0.12011654794261101,0,0,0.0,0.00013664659273393553,0.0
2019-03-15,11426.849609375,463700,0.0073429617299341126,0.007369987382364052,1.584962500721156,1.0,0.12055575432016301,0,0,0.0,0.007369987382364052,0.0
2019-03-18,11462.2001953125,320300,0.003088866890158751,0.0030936423551506387,1.584962500721156,1.0,0.11775596239990725,0,0,0.0,0.0030936423551506387,0.0
2019-03-19,11532.400390625,326100,0.006105817158639563,0.006124495656707252,1.584962500721156,1.0,0.11790698118657589,0,0,0.0,0.006124495656707252,0.0
2019-03-20,11521.0498046875,366300,-0.000984719142560533,-0.0009842344657688962,1.584962500721156,1.0,0.11795235021792608,0,0,-0.0,-0.0009842344657688962,-0.0
2019-03-22,11456.900390625,386200,-0.005583577314696379,-0.005568018119008533,1.584962500721156,1.0,0.11809318643082013,0,0,-0.0,-0.005568018119008533,-0.0
2019-03-25,11354.25,294500,-0.00900007950222714,-0.008959700017030503,1.584962500721156,1.0,0.11919339073402291,0,0,-0.0,-0.008959700017030503,-0.0
2019-03-26,11483.25,282600,0.011297328693216403,0.011361384503600025,1.584962500721156,1.0,0.1191248754506664,0,0,0.0,0.011361384503600025,0.0
2019-03-27,11445.0498046875,350400,-0.003332146821462826,-0.0033266013813597617,1.584962500721156,1.0,0.11846505608856367,0,0,-0.0,-0.0033266013813597617,-0.0
2019-03-28,11570.0,527700,0.010858236155870985,0.010917400749215211,1.584962500721156,1.0,0.11960888866781261,0,0,0.0,0.010917400749215211,0.0
2019-04-01,11669.150390625,379600,0.008533099582725414,0.008569610252809001,1.584962500721156,1.0,0.12018287725491272,0,0,0.0,0.008569610252809001,0.0
2019-04-02,11713.2001953125,386100,0.0037677868730356698,0.0037748939051200914,1.584962500721156,1.0,0.11996249338684949,0,0,0.0,0.0037748939051200914,0.0
2019-04-03,11643.9501953125,365800,-0.005929679070481917,-0.005912133221091298,1.584962500721156,1.0,0.12000303281265993,0,0,-0.0,-0.005912133221091298,-0.0
2019-04-04,11598.0,349000,-0.00395407913661549,-0.003946272059030087,1.584962500721156,1.0,0.11887047629243382,0,0,-0.0,-0.003946272059030087,-0.0
2019-04-05,11665.9501953125,266700,0.005841689650914404,0.005858785593421345,1.584962500721156,1.0,0.11867858156663928,0,0,0.0,0.005858785593421345,0.0
2019-04-08,11604.5,260900,-0.005281405184150887,-0.005267483083991831,1.584962500721156,1.0,0.11839411976147847,0,0,-0.0,-0.005267483083991831,-0.0
2019-04-09,11671.9501953125,300500,0.005795590267793092,0.005812417192683883,1.584962500721156,1.0,0.11778287107994453,0,0,0.0,0.005812417192683883,0.0
2019-04-10,11584.2998046875,359900,-0.007537827950835446,-0.007509489773200095,1.584962500721156,1.0,0.11842038241622099,0,0,-0.0,-0.007509489773200095,-0.0
2019-04-11,11596.7001953125,279800,0.001069875484907893,0.0010704480058416621,1.584962500721156,1.0,0.11830147937068976,0,0,0.0,0.0010704480058416621,0.0
2019-04-12,11643.4501953125,246000,0.004023215192085498,0.0040313191867198395,1.584962500721156,1.0,0.11691215472180573,0,0,0.0,0.0040313191867198395,0.0
2019-04-15,11690.349609375,290000,0.004019874826265466,0.0040279653604204935,1.584962500721156,1.0,0.11702932906035937,0,0,0.0,0.0040279653604204935,0.0
2019-04-16,11787.150390625,354300,0.008246306446581041,0.008280400884877803,1.584962500721156,1.0,0.11768988071489102,0,0,0.0,0.008280400884877803,0.0
2019-04-18,11752.7998046875,339700,-0.002918494732110024,-0.0029142400664389223,1.584962500721156,1.0,0.11780557409684678,0,0,-0.0,-0.0029142400664389223,-0.0
2019-04-22,11594.4501953125,260400,-0.013564941266796056,-0.013473352052831178,1.584962500721156,1.0,0.11934981174003927,0,0,-0.0,-0.013473352052831178,-0.0
2019-04-23,11575.9501953125,272500,-0.001596865278055509,-0.0015955909670886115,1.584962500721156,1.0,0.11556646626117179,0,0,-0.0,-0.0015955909670886115,-0.0
2019-04-24,11726.150390625,335200,0.01289173694761699,0.012975193636658888,1.584962500721156,1.0,0.1165695336052502,0,0,0.0,0.012975193636658888,0.0
2019-04-25,11641.7998046875,604400,-0.007219371112150696,-0.007193374050953438,1.584962500721156,1.0,0.11223808329524365,0,0,-0.0,-0.007193374050953438,-0.0
2019-04-26,11754.650390625,333500,0.00964688746996101,0.009693568677590747,1.584962500721156,1.0,0.1128746345512572,0,0,0.0,0.009693568677590747,0.0
2019-04-30,11748.150390625,532600,-0.0005531255807526546,-0.0005529726349993158,1.584962500721156,1.0,0.10939690140968661,0,0,-0.0,-0.0005529726349993158,-0.0
2019-05-02,11724.75,380300,-0.0019938224921164987,-0.001991836148409698,1.584962500721156,1.0,0.1092973914416561,0,0,-0.0,-0.001991836148409698,-0.0
2019-05-03,11712.25,305500,-0.0010666895238500144,-0.0010661208128105448,1.584962500721156,1.0,0.10934605470311792,0,0,-0.0,-0.0010661208128105448,-0.0
2019-05-06,11598.25,299000,-0.00978107795702945,-0.00973339879186319,1.584962500721156,1.0,0.11018553131919814,0,0,-0.0,-0.00973339879186319,-0.0
2019-05-07,11497.900390625,337500,-0.008689780690377916,-0.008652133673183404,1.584962500721156,1.0,0.1112799982433054,0,0,-0.0,-0.008652133673183404,-0.0
2019-05-08,11359.4501953125,372800,-0.012114430150335101,-0.012041345863927244,1.584962500721156,1.0,0.1129855680424598,0,0,-0.0,-0.012041345863927244,-0.0
2019-05-09,11301.7998046875,373000,-0.005088026035289156,-0.005075103956069027,1.584962500721156,1.0,0.1133180532475548,0,0,-0.0,-0.005075103956069027,-0.0
2019-05-10,11278.900390625,387300,-0.0020282295690185756,-0.0020261741013145596,1.584962500721156,1.0,0.10896188190160017,0,0,-0.0,-0.0020261741013145596,-0.0
2019-05-13,11148.2001953125,357600,-0.011655690801341047,-0.011588026384304118,1.584962500721156,1.0,0.10983815879758364,0,0,-0.0,-0.011588026384304118,-0.0
2019-05-14,11222.0498046875,398100,0.006602508032110876,0.006624352638199937,1.584962500721156,1.0,0.10989899532702246,0,0,0.0,0.006624352638199937,0.0
2019-05-15,11157.0,414200,-0.0058134718372332824,-0.005796606308085428,1.584962500721156,1.0,0.11017475933463998,0,0,-0.0,-0.005796606308085428,-0.0
2019-05-16,11257.099609375,350700,0.00893190238330833,0.008971910851931497,1.584962500721156,1.0,0.11047987951832541,0,0,0.0,0.008971910851931497,0.0
2019-05-17,11407.150390625,412100,0.013241380029110125,0.013329435330307948,1.584962500721156,1.0,0.11254952137356043,0,0,0.0,0.013329435330307948,0.0
2019-05-20,11828.25,452100,0.03625035203017847,0.036915407876193296,1.584962500721156,1.0,0.12680993187111478,0,0,0.0,0.036915407876193296,0.0
2019-05-21,11709.099609375,381000,-0.010124454145348287,-0.010073374389702572,1.584962500721156,1.0,0.12652772792538577,0,0,-0.0,-0.010073374389702572,-0.0
2019-05-22,11737.900390625,355900,0.0024566721316128274,0.0024596922232125173,1.584962500721156,1.0,0.12635961022969222,0,0,0.0,0.0024596922232125173,0.0
2019-05-23,11657.0498046875,569000,-0.006911825598039294,-0.006887993870017373,1.584962500721156,1.0,0.12693439881890067,0,0,-0.0,-0.006887993870017373,-0.0
2019-05-24,11844.099609375,374600,0.01591868987483049,0.016046067214389392,1.584962500721156,1.0,0.12937118282143048,0,0,0.0,0.016046067214389392,0.0
2019-05-27,11924.75,348400,0.00678625187736734,0.006809330661248669,1.584962500721156,1.0,0.12957005002214755,0,0,0.0,0.006809330661248669,0.0
2019-05-28,11928.75,598300,0.00033538055526396364,0.0003354368016101894,1.584962500721156,1.0,0.1293867306184256,0,0,0.0,0.0003354368016101894,0.0
2019-05-29,11861.099609375,318100,-0.005687347678687314,-0.005671205333752538,1.584962500721156,1.0,0.12974867184705055,0,0,-0.0,-0.005671205333752538,-0.0
2019-05-30,11945.900390625,421200,0.007124050901094894,0.007149487319284775,1.584962500721156,1.0,0.1296896705091751,0,0,0.0,0.007149487319284775,0.0
2019-05-31,11922.7998046875,438900,-0.001935638971628022,-0.0019337668306382838,1.584962500721156,1.0,0.12801807065587825,0,0,-0.0,-0.0019337668306382838,-0.0
2019-06-03,12088.5498046875,315300,0.013806190447529239,0.013901936014629301,1.584962500721156,1.0,0.12978903022347962,0,0,0.0,0.013901936014629301,0.0
2019-06-04,12021.650390625,289200,-0.0055494840533033855,-0.005534114111566901,1.584962500721156,1.0,0.1302728826023774,0,0,-0.0,-0.005534114111566901,-0.0
2019-06-06,11843.75,415200,-0.014908921111632112,-0.014798333410505293,1.584962500721156,1.0,0.1329871853559584,0,0,-0.0,-0.014798333410505293,-0.0
2019-06-07,11870.650390625,302500,0.0022686976453037896,0.0022712730870713127,1.584962500721156,1.0,0.13282627257035706,0,0,0.0,0.0022712730870713127,0.0
2019-06-10,11922.7001953125,303300,0.004375162508348263,0.004384747505377318,1.584962500721156,1.0,0.1327367489012828,0,0,0.0,0.004384747505377318,0.0
2019-06-11,11965.599609375,332200,0.003591671280959742,0.0035981290613484873,1.584962500721156,1.0,0.1318550140643306,0,0,0.0,0.0035981290613484873,0.0
2019-06-12,11906.2001953125,283700,-0.0049765444699523915,-0.004964181988503125,1.584962500721156,1.0,0.13224280767912236,0,0,-0.0,-0.004964181988503125,-0.0
2019-06-13,11914.0498046875,447900,0.0006590703001973485,0.0006592875347493088,1.584962500721156,1.0,0.13164515498058693,0,0,0.0,0.0006592875347493088,0.0
2019-06-14,11823.2998046875,390300,-0.00764621523730026,-0.007617057296864349,1.584962500721156,1.0,0.1308626648124416,0,0,-0.0,-0.007617057296864349,-0.0
2019-06-17,11672.150390625,295500,-0.012866448437943826,-0.012784029548381648,1.584962500721156,1.0,0.1329100991860413,0,0,-0.0,-0.012784029548381648,-0.0
